case_name,structure,design_id,metric,value,baseline_value,absolute_change,percent_change,percentage_status,source_path,period,unit
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_02,retained_tvar_99_5_2022_usd,1194529.3223154512,188908.80229551677,1005620.5200199345,532.33121368627724,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_03,retained_tvar_99_5_2022_usd,3179785.5587474122,1045615.7098698802,2134169.8488775319,204.10652104137904,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_03,retained_tvar_99_5_2022_usd,637927.71851941687,68356.79141541764,569570.92710399919,833.23239038913459,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_04,retained_tvar_99_5_2022_usd,1999743.6494020864,462069.97615392413,1537673.6732481623,332.77939546020934,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_04,retained_tvar_99_5_2022_usd,330847.5689077563,22740.764521084624,308106.80438667169,1354.8656383166158,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_05,retained_tvar_99_5_2022_usd,9692472.1245592367,6620247.4181639859,3072224.7063952507,46.406493780972319,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_05,retained_tvar_99_5_2022_usd,2686270.1027376768,787450.43964826362,1898819.6630894132,241.13513276309465,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_06,retained_tvar_99_5_2022_usd,5061430.0452053146,2308907.800601698,2752522.2446036167,119.2131727341522,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_06,retained_tvar_99_5_2022_usd,1201781.8059924811,196988.58786332633,1004793.2181291548,510.07686741035752,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_07,retained_tvar_99_5_2022_usd,3187038.0424244422,1053695.4954376898,2133342.5469867522,202.46290851804321,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_07,retained_tvar_99_5_2022_usd,645180.2021964466,76436.576983227176,568743.62521321943,744.07259934994397,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_08,retained_tvar_99_5_2022_usd,2006996.133079116,470149.76172173355,1536846.3713573825,326.88443055449045,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_08,retained_tvar_99_5_2022_usd,338100.05258478608,30820.550088894164,307279.50249589194,996.9955163344622,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_09,retained_tvar_99_5_2022_usd,17578861.83051623,16165587.687584093,1413274.1429321375,8.742485397036301,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_09,retained_tvar_99_5_2022_usd,10572659.808694666,10332790.709068367,239869.09962629899,2.3214357706459947,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_10,retained_tvar_99_5_2022_usd,12947819.751162305,11854248.070021803,1093571.6811405029,9.2251459112453986,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_10,retained_tvar_99_5_2022_usd,9088171.5119494721,9742328.8572834302,-654157.34533395804,-6.714589036325803,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_11,retained_tvar_99_5_2022_usd,11073427.748381432,10599035.764857795,474391.98352363706,4.4758032150106803,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_11,retained_tvar_99_5_2022_usd,8531569.9081534371,9621776.8464033324,-1090206.9382498953,-11.330619652205092,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_12,retained_tvar_99_5_2022_usd,9893385.8390361071,10015490.031141838,-122104.192105731,-1.2191534485688089,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_12,retained_tvar_99_5_2022_usd,8224489.7585417777,9576160.8195089996,-1351671.0609672219,-14.11495782541094,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_13,retained_tvar_99_5_2022_usd,20033626.937124126,20282113.030638579,-248486.09351445362,-1.2251489435005385,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_13,retained_tvar_99_5_2022_usd,11460523.883943096,11268944.735568805,191579.14837429114,1.7000628973678351,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_14,retained_tvar_99_5_2022_usd,18159234.934343252,19026900.72547457,-867665.79113131762,-4.5602055933871819,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_14,retained_tvar_99_5_2022_usd,10903922.280147061,11148392.724688707,-244470.44454164617,-2.1928761443813638,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_15,retained_tvar_99_5_2022_usd,16979193.024997927,18443354.991758615,-1464161.9667606875,-7.9386964433257727,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_15,retained_tvar_99_5_2022_usd,10596842.130535401,11102776.697794372,-505934.56725897081,-4.5568291701253214,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
