case_name,program,ceded_price_multiplier,expense_ratio,metric,value,baseline_value,absolute_change,percent_change,percentage_status,source_path,period,unit
C1_ALDEA22_SUBDUCTION,STACKED_OCCURRENCE_PLUS_AGGREGATE,2,0.29999999999999999,break_even_required_earned_premium_2022_usd,287614.1500234796,281769.04779595643,5845.1022275231662,2.0744302020553755,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STACKED_OCCURRENCE_PLUS_AGGREGATE,2,0.40000000000000002,break_even_required_earned_premium_2022_usd,335549.84169405949,328730.55576194916,6819.2859321103315,2.0744302020553667,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,NO_REINSURANCE,0,0.20000000000000001,break_even_required_earned_premium_2022_usd,154169.59677112312,153724.44995916056,445.14681196256424,0.28957450300249887,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,NO_REINSURANCE,0,0.29999999999999999,break_even_required_earned_premium_2022_usd,176193.8248812836,175685.08566761209,508.73921367150615,0.2895745030025012,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,NO_REINSURANCE,0,0.40000000000000002,break_even_required_earned_premium_2022_usd,205559.46236149751,204965.93327888078,593.52908261673292,0.28957450300248933,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,FROZEN_OCCURRENCE_XOL,1,0.20000000000000001,break_even_required_earned_premium_2022_usd,154169.59677112309,153724.44995916056,445.14681196253514,0.28957450300247994,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,FROZEN_OCCURRENCE_XOL,1,0.29999999999999999,break_even_required_earned_premium_2022_usd,176193.82488128357,175685.08566761209,508.73921367147705,0.28957450300248461,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,FROZEN_OCCURRENCE_XOL,1,0.40000000000000002,break_even_required_earned_premium_2022_usd,205559.46236149748,204965.93327888075,593.52908261673292,0.28957450300248938,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,FROZEN_OCCURRENCE_XOL,1.25,0.20000000000000001,break_even_required_earned_premium_2022_usd,172483.39177342516,173623.3866239312,-1139.9948505060456,-0.656590608369642,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,FROZEN_OCCURRENCE_XOL,1.25,0.29999999999999999,break_even_required_earned_premium_2022_usd,197123.87631248593,198426.72757020712,-1302.851257721195,-0.656590608369642,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,FROZEN_OCCURRENCE_XOL,1.25,0.40000000000000002,break_even_required_earned_premium_2022_usd,229977.85569790023,231497.84883190831,-1519.9931340080802,-0.65659060836965033,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,FROZEN_OCCURRENCE_XOL,1.5,0.20000000000000001,break_even_required_earned_premium_2022_usd,190797.18677572726,193522.32328870182,-2725.1365129745682,-1.4081768276981339,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,FROZEN_OCCURRENCE_XOL,1.5,0.29999999999999999,break_even_required_earned_premium_2022_usd,218053.92774368834,221168.36947280212,-3114.4417291137797,-1.4081768276981279,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,FROZEN_OCCURRENCE_XOL,1.5,0.40000000000000002,break_even_required_earned_premium_2022_usd,254396.24903430304,258029.76438493581,-3633.515350632777,-1.408176827698141,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,FROZEN_OCCURRENCE_XOL,2,0.20000000000000001,break_even_required_earned_premium_2022_usd,227424.77678033145,233320.19661824312,-5895.4198379116715,-2.5267507585542268,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,FROZEN_OCCURRENCE_XOL,2,0.29999999999999999,break_even_required_earned_premium_2022_usd,259914.03060609309,266651.65327799215,-6737.6226718990656,-2.5267507585542313,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,FROZEN_OCCURRENCE_XOL,2,0.40000000000000002,break_even_required_earned_premium_2022_usd,303233.03570710862,311093.59549099085,-7860.5597838822287,-2.5267507585542268,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,1,0.20000000000000001,break_even_required_earned_premium_2022_usd,154169.59677112309,153724.44995916056,445.14681196253514,0.28957450300247994,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,1,0.29999999999999999,break_even_required_earned_premium_2022_usd,176193.82488128357,175685.08566761209,508.73921367147705,0.28957450300248461,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,1,0.40000000000000002,break_even_required_earned_premium_2022_usd,205559.46236149748,204965.93327888075,593.52908261673292,0.28957450300248938,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,1.25,0.20000000000000001,break_even_required_earned_premium_2022_usd,172462.59476552214,173618.99805489572,-1156.4032893735857,-0.66605803646438988,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,1.25,0.29999999999999999,break_even_required_earned_premium_2022_usd,197100.10830345389,198421.71206273802,-1321.6037592841312,-0.66605803646440642,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,1.25,0.40000000000000002,break_even_required_earned_premium_2022_usd,229950.12635402955,231491.99740652766,-1541.8710524981143,-0.66605803646438977,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,1.5,0.20000000000000001,break_even_required_earned_premium_2022_usd,190755.59275992122,193513.54615063092,-2757.9533907097066,-1.4251991375130484,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,1.5,0.29999999999999999,break_even_required_earned_premium_2022_usd,218006.39172562427,221158.33845786395,-3151.9467322396813,-1.4251991375130555,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,1.5,0.40000000000000002,break_even_required_earned_premium_2022_usd,254340.79034656167,258018.0615341746,-3677.2711876129324,-1.4251991375130444,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,2,0.20000000000000001,break_even_required_earned_premium_2022_usd,227341.58874871937,233302.64234210126,-5961.0535933818901,-2.5550733303058575,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,2,0.29999999999999999,break_even_required_earned_premium_2022_usd,259818.95856996501,266631.59124811576,-6812.6326781507523,-2.555073330305865,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,2,0.40000000000000002,break_even_required_earned_premium_2022_usd,303122.11833162582,311070.18978946836,-7948.0714578425395,-2.5550733303058637,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,1,0.20000000000000001,break_even_required_earned_premium_2022_usd,154169.59677112312,153724.44995916056,445.14681196256424,0.28957450300249887,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,1,0.29999999999999999,break_even_required_earned_premium_2022_usd,176193.8248812836,175685.08566761209,508.73921367150615,0.2895745030025012,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,1,0.40000000000000002,break_even_required_earned_premium_2022_usd,205559.46236149751,204965.93327888075,593.52908261676203,0.28957450300250359,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.25,0.20000000000000001,break_even_required_earned_premium_2022_usd,178505.26404104123,176930.31667473586,1574.947366305365,0.89015121653837748,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.25,0.29999999999999999,break_even_required_earned_premium_2022_usd,204006.01604690426,202206.07619969815,1799.9398472061148,0.89015121653836915,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.25,0.40000000000000002,break_even_required_earned_premium_2022_usd,238007.0187213883,235907.08889964785,2099.9298217404576,0.89015121653836504,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.5,0.20000000000000001,break_even_required_earned_premium_2022_usd,202840.93131095933,200136.1833903112,2704.7479206481366,1.3514537325683189,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.5,0.29999999999999999,break_even_required_earned_premium_2022_usd,231818.20721252498,228727.06673178423,3091.1404807407525,1.3514537325683298,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.5,0.40000000000000002,break_even_required_earned_premium_2022_usd,270454.57508127915,266848.24452041497,3606.3305608641822,1.3514537325683187,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,2,0.20000000000000001,break_even_required_earned_premium_2022_usd,251512.26585079555,246547.91682146184,4964.349029333709,2.0135432873799748,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,2,0.29999999999999999,break_even_required_earned_premium_2022_usd,287442.58954376634,281769.04779595643,5673.5417478099116,2.0135432873799601,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,2,0.40000000000000002,break_even_required_earned_premium_2022_usd,335349.68780106073,328730.55576194916,6619.1320391115732,2.0135432873799628,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_break_even_premium_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
