rupture_ordinal,event_id,rupture_id,tree_id,branch_index,rupture_set_id,source_index,source_id,source_name,source_type,rupture_index,magnitude,raw_annual_rate,top_depth_km,width_km,centroid_longitude,centroid_latitude,centroid_depth_km
129,EVT_00000208,6dbfa244e31624f34155304e,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,333,8.3,7.530120256384362e-07,5.0,80.0,,,
130,EVT_00000209,285c53c8754a18dfea1a706a,8231,0,8211,1,8211,"PointSourceFinite: -124.200, 42.100",SLAB,3,6.85,6.921269259107044e-07,42.0,8.0,-124.2,42.1,42.0
131,EVT_00000212,7fd1f3e8c964985a3399b877,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,810,8.2,8.473124973075812e-07,5.003024967240094,80.0,,,
132,EVT_00000213,196d6d649fde3eb65c5487ce,8231,0,8211,344,8211,"PointSourceFinite: -123.300, 43.700",SLAB,1,6.65,1.3738409914097738e-07,42.0,8.0,-123.3,43.7,42.0
133,EVT_00000214,ebbc54c0769f277c451de1d4,8231,0,8211,176,8211,"PointSourceFinite: -123.500, 42.900",SLAB,5,7.05,2.423000940043328e-07,42.0,8.0,-123.5,42.9,42.0
134,EVT_00000217,f04651f3d8249d79e0d981a2,8231,0,8211,110,8211,"PointSourceFinite: -123.800, 42.600",SLAB,5,7.05,4.58086978232773e-07,42.0,8.0,-123.8,42.6,42.0
135,EVT_00000219,b664b2d68d68f77b5b20f46c,8231,0,8211,169,8211,"PointSourceFinite: -124.200, 42.900",SLAB,2,6.75,4.334165846147127e-07,42.0,8.0,-124.2,42.9,42.0
136,EVT_00000220,5c3c5e886c46d10db51059da,8231,0,8211,609,8211,"PointSourceFinite: -123.400, 45.100",SLAB,4,6.95,7.247766514027181e-07,42.0,8.0,-123.4,45.1,42.0
137,EVT_00000221,efaff47531eccdc31dee8a25,3199,18,3141,0,3141,"Cascadia (segmented, 4, middle)",INTERFACE,2,8.77,0.000333,5.0,130.0,-125.68901903364566,48.00072976261103,15.424939077474225
138,EVT_00000222,e6c9211ac52c0f12f8f6798e,8231,0,8211,527,8211,"PointSourceFinite: -122.500, 44.600",SLAB,0,6.55,4.208436835850425e-07,50.0,8.0,-122.5,44.6,50.0
139,EVT_00000223,83de23395e6b4361dbcdedce,8231,0,8211,677,8211,"PointSourceFinite: -123.500, 45.500",SLAB,0,6.55,8.644306057139079e-07,42.0,8.0,-123.5,45.5,42.0
140,EVT_00000225,9d800e724e11445e4da6c0b7,3199,5,3160,0,3160,"Cascadia (segmented, 1-2-3, bottom)",INTERFACE,0,8.65,5.8082600000000005e-05,5.174507,145.0,-124.45345624957775,43.325971943028,17.751274495671908
141,EVT_00000227,35ed7ff5eacd9c041d920883,8231,0,8211,137,8211,"PointSourceFinite: -123.200, 42.700",SLAB,2,6.75,2.873250119501932e-07,50.0,8.0,-123.2,42.7,50.0
142,EVT_00000229,8f93190c0a35b072b62125f1,8231,0,8211,574,8211,"PointSourceFinite: -123.300, 44.900",SLAB,0,6.55,9.922152618297554e-07,42.0,8.0,-123.3,44.9,42.0
143,EVT_00000231,cffbb741d703b93a764ad013,8231,0,8211,530,8211,"PointSourceFinite: -124.100, 44.700",SLAB,5,7.05,4.022734337981985e-07,42.0,8.0,-124.1,44.7,42.0
144,EVT_00000232,fd5891b9f1fd576d581ab5df,8231,0,8211,330,8211,"PointSourceFinite: -122.700, 43.600",SLAB,2,6.75,1.0052894239887737e-07,50.0,8.0,-122.7,43.6,50.0
145,EVT_00000233,14f48e124baf4a5ee707b139,8231,0,8211,173,8211,"PointSourceFinite: -123.800, 42.900",SLAB,0,6.55,4.823542627630696e-07,42.0,8.0,-123.8,42.9,42.0
146,EVT_00000235,5afd2f1f9e72588b6b68861d,8231,0,8211,576,8211,"PointSourceFinite: -123.100, 44.900",SLAB,0,6.55,9.01695919160082e-07,50.0,8.0,-123.1,44.9,50.0
147,EVT_00000237,8c904206809db01c609ae015,8231,0,8211,566,8211,"PointSourceFinite: -122.300, 44.800",SLAB,1,6.65,3.3223591058356e-07,60.0,8.0,-122.3,44.8,60.0
148,EVT_00000238,569e2aec2d8917e9a035bc9f,8231,0,8211,42,8211,"PointSourceFinite: -124.300, 42.300",SLAB,5,7.05,5.783504269623754e-07,42.0,8.0,-124.3,42.3,42.0
149,EVT_00000240,5fcb8cb8b21308e2357732c3,8231,0,8211,585,8211,"PointSourceFinite: -124.000, 45.000",SLAB,5,7.05,5.217717695953081e-07,42.0,8.0,-124.0,45.0,42.0
150,EVT_00000241,f4ba5204b3f79062868c2588,8231,0,8211,426,8211,"PointSourceFinite: -123.100, 44.100",SLAB,4,6.95,2.1525051213572202e-07,50.0,8.0,-123.1,44.1,50.0
151,EVT_00000244,6b51b693c48e02f711e7339f,8231,0,8211,545,8211,"PointSourceFinite: -122.600, 44.700",SLAB,0,6.55,5.101413009757248e-07,50.0,8.0,-122.6,44.7,50.0
152,EVT_00000245,64bde459e598d531aad1a6a7,3199,0,3172,0,3172,"Cascadia (unsegmented, 1-2-3-4, top)",INTERFACE,284,8.1,3.531073340564418e-07,5.0,85.0,,,
153,EVT_00000246,d8d2bd60f6b2a28f49dfafc2,3199,7,3151,0,3151,"Cascadia (segmented, 1-2, middle)",INTERFACE,1,8.39,0.0001303029,5.21813375,75.0,-124.79118362248585,42.671325164629074,10.51245985001918
154,EVT_00000248,ce0426b8bed6e115fc321f02,8231,1,8212,635,8212,"PointSourceFinite: -122.600, 45.200",SLAB,1,7.35,2.201326344159016e-08,50.0,8.0,-122.6,45.2,50.0
155,EVT_00000249,fe7178f35fb86bbfd667f825,8231,0,8211,507,8211,"PointSourceFinite: -122.600, 44.500",SLAB,0,6.55,4.271917124909994e-07,50.0,8.0,-122.6,44.5,50.0
156,EVT_00000253,fdc2ac1f554aef0834961484,8231,0,8211,92,8211,"PointSourceFinite: -123.500, 42.500",SLAB,6,7.15,3.456608891658069e-07,42.0,8.0,-123.5,42.5,42.0
157,EVT_00000256,9efef7eab160a41f2deee078,8231,0,8211,441,8211,"PointSourceFinite: -123.500, 44.200",SLAB,2,6.75,3.4044986004081945e-07,42.0,8.0,-123.5,44.2,42.0
158,EVT_00000257,15d98463fcab851aad024cf9,3199,1,3160,0,3160,"Cascadia (unsegmented, 1-2-3, bottom)",INTERFACE,696,8.1,1.000721591214509e-06,5.4085385172211184,145.0,,,
159,EVT_00000258,6cb04dfe62fd2fb6772efb65,3199,19,3161,0,3161,"Cascadia (segmented, 1-2-3, middle)",INTERFACE,1,8.53,5.79087e-05,5.174507,80.0,-124.82733749178772,43.32258718509599,11.008672272906797
160,EVT_00000259,d0df849688678c139f893bc3,8231,0,8211,106,8211,"PointSourceFinite: -124.200, 42.600",SLAB,4,6.95,5.517250811294765e-07,42.0,8.0,-124.2,42.6,42.0
161,EVT_00000260,15fa8d3ee4fde75813cc3b7d,8231,0,8211,610,8211,"PointSourceFinite: -123.300, 45.100",SLAB,2,6.75,8.496276034363927e-07,42.0,8.0,-123.3,45.1,42.0
162,EVT_00000261,d213b502ced35c3c32c283b9,3199,1,3160,0,3160,"Cascadia (unsegmented, 1-2-3, bottom)",INTERFACE,554,8.6,1.275510165877351e-06,5.0,145.0,,,
163,EVT_00000262,af6bee38d2d1734393915325,8231,0,8211,699,8211,"PointSourceFinite: -123.000, 45.600",SLAB,1,6.65,5.632303993582756e-07,50.0,8.0,-123.0,45.6,50.0
164,EVT_00000263,acba909f0fdb17b08b9c6051,8231,0,8211,127,8211,"PointSourceFinite: -124.200, 42.700",SLAB,2,6.75,5.936322636945028e-07,42.0,8.0,-124.2,42.7,42.0
165,EVT_00000264,b30d5df00f2500fa95b0d6be,8231,0,8211,539,8211,"PointSourceFinite: -123.200, 44.700",SLAB,5,7.05,5.356469243627293e-07,50.0,8.0,-123.2,44.7,50.0
166,EVT_00000265,1785fefcc9a4e0e23b996427,8231,0,8211,703,8211,"PointSourceFinite: -122.600, 45.600",SLAB,1,6.65,3.6284680140058643e-07,50.0,8.0,-122.6,45.6,50.0
167,EVT_00000266,126494db22e87ecc789b0832,8231,0,8211,495,8211,"PointSourceFinite: -123.800, 44.500",SLAB,5,7.05,4.035388066561048e-07,42.0,8.0,-123.8,44.5,42.0
168,EVT_00000270,33cf1714e5e3412fb71dc060,8231,0,8211,420,8211,"PointSourceFinite: -123.700, 44.100",SLAB,3,6.85,2.356426771781301e-07,42.0,8.0,-123.7,44.1,42.0
169,EVT_00000271,6b9b89690bcda4bfd9a2e134,3199,10,3171,0,3171,"Cascadia (unsegmented, 1-2-3-4, middle)",INTERFACE,1147,8.7,5.341880181879504e-07,5.06814486985943,105.0,,,
170,EVT_00000272,2cae34b2dfc5dd2fcd1bd5ee,8231,0,8211,573,8211,"PointSourceFinite: -123.400, 44.900",SLAB,4,6.95,7.018145446584932e-07,42.0,8.0,-123.4,44.9,42.0
171,EVT_00000273,3b42216f66460afa5a837188,8231,0,8211,613,8211,"PointSourceFinite: -123.000, 45.100",SLAB,1,6.65,7.784725359728249e-07,50.0,8.0,-123.0,45.1,50.0
172,EVT_00000274,87a917dd896a1d75c947233e,3199,1,3160,0,3160,"Cascadia (unsegmented, 1-2-3, bottom)",INTERFACE,1062,8.5,6.232945289588634e-07,5.0,145.0,,,
173,EVT_00000276,07332de7812c38ece09ceed9,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,1113,8.6,6.264536216300861e-07,5.0312651995403295,80.0,,,
174,EVT_00000278,6beab3e717ea80e799260115,8231,0,8211,105,8211,"PointSourceFinite: -124.300, 42.600",SLAB,6,7.15,4.504938119148618e-07,42.0,8.0,-124.3,42.6,42.0
175,EVT_00000280,464f4115cac51d755677187b,3199,12,3162,0,3162,"Cascadia (unsegmented, 1-2-3, top)",INTERFACE,410,8.4,8.680555295554194e-07,5.0,70.0,,,
176,EVT_00000281,6e2d8ba2098cf6c94621aa47,8231,0,8211,160,8211,"PointSourceFinite: -123.000, 42.800",SLAB,4,6.95,1.6230217877623714e-07,50.0,8.0,-123.0,42.8,50.0
177,EVT_00000282,0ebaa4ddb3a131417cecbcce,3199,16,3150,0,3150,"Cascadia (segmented, 1-2, bottom)",INTERFACE,1,8.65,0.0001303029,5.21813375,140.0,-124.41590263771252,42.67435473406528,17.36571521571734
178,EVT_00000283,f68ff083a2008aa643060e13,8231,0,8211,610,8211,"PointSourceFinite: -123.300, 45.100",SLAB,3,6.85,7.748695837499745e-07,42.0,8.0,-123.3,45.1,42.0
179,EVT_00000285,a265189ddb71d093ec6c3150,3199,4,3152,0,3152,"Cascadia (segmented, 1-2, top)",INTERFACE,1,8.3,0.0001303029,5.21813375,60.0,-124.87047509247918,42.66758098544125,9.463388718238386
180,EVT_00000286,9b72c4d7e0c056e743fe6087,8231,0,8211,77,8211,"PointSourceFinite: -122.900, 42.400",SLAB,5,7.05,1.6008278378692765e-07,50.0,8.0,-122.9,42.4,50.0
181,EVT_00000289,26f6f610d7000b5d868564ad,8231,0,8211,706,8211,"PointSourceFinite: -122.300, 45.600",SLAB,2,6.75,2.2237193423598886e-07,60.0,8.0,-122.3,45.6,60.0
182,EVT_00000290,080aad1d8da052ce8acbc08e,8231,0,8211,748,8211,"PointSourceFinite: -123.100, 45.900",SLAB,5,7.05,2.600241114385132e-07,50.0,8.0,-123.1,45.9,50.0
183,EVT_00000292,0b1ba601d5044c215b102b5b,8231,0,8211,569,8211,"PointSourceFinite: -123.800, 44.900",SLAB,0,6.55,9.278290318717368e-07,42.0,8.0,-123.8,44.9,42.0
184,EVT_00000293,f0e94c3ca172ec3bdf600f66,8231,0,8211,504,8211,"PointSourceFinite: -122.900, 44.500",SLAB,1,6.65,5.187234213425006e-07,50.0,8.0,-122.9,44.5,50.0
185,EVT_00000294,4dbd4539453d62b805c0cf7a,3199,0,3172,0,3172,"Cascadia (unsegmented, 1-2-3-4, top)",INTERFACE,1311,8.0,6.677807792741574e-07,5.0,85.0,,,
186,EVT_00000295,55c17cd0c1125b364867a789,8231,0,8211,570,8211,"PointSourceFinite: -123.700, 44.900",SLAB,2,6.75,8.102640940484804e-07,42.0,8.0,-123.7,44.9,42.0
187,EVT_00000298,2b08d98317fbd516528e2a25,8231,0,8211,733,8211,"PointSourceFinite: -123.000, 45.800",SLAB,2,6.75,3.8272918790121474e-07,50.0,8.0,-123.0,45.8,50.0
188,EVT_00000299,7cef8c9a2fc8187936f5b64e,8231,0,8211,8,8211,"PointSourceFinite: -123.500, 42.100",SLAB,1,6.65,5.629583323032229e-07,42.0,8.0,-123.5,42.1,42.0
189,EVT_00000300,fcd827c7c25a3e59336ff6ef,3199,17,3111,0,3111,"Cascadia (segmented, 1, middle)",INTERFACE,1,8.22,0.0001447884,5.349014,75.0,-124.7296433232098,42.0203457121948,10.209791491788426
190,EVT_00000303,5b4716623f6f6ed3059baf7e,8231,0,8211,20,8211,"PointSourceFinite: -122.300, 42.100",SLAB,0,6.55,1.2350597648701897e-07,60.0,8.0,-122.3,42.1,60.0
191,EVT_00000306,d55d6127c8c3736d175aa017,8231,0,8211,656,8211,"PointSourceFinite: -123.900, 45.400",SLAB,5,7.05,5.125949647968367e-07,42.0,8.0,-123.9,45.4,42.0
192,EVT_00000307,e4ea07048b445dbc7a127b27,3199,10,3171,0,3171,"Cascadia (unsegmented, 1-2-3-4, middle)",INTERFACE,1664,8.2,4.431346968677581e-07,5.0,105.0,,,
193,EVT_00000312,316d4fa1ad9ef020b1d50dde,8231,0,8211,172,8211,"PointSourceFinite: -123.900, 42.900",SLAB,2,6.75,4.191416604622485e-07,42.0,8.0,-123.9,42.9,42.0
194,EVT_00000313,1ab89ed8295633f055c41bc4,3199,10,3171,0,3171,"Cascadia (unsegmented, 1-2-3-4, middle)",INTERFACE,759,8.4,4.006410136409629e-07,5.0,105.0,,,
195,EVT_00000315,e12dd1fdb2a131635d562ebb,8231,0,8211,586,8211,"PointSourceFinite: -123.900, 45.000",SLAB,1,6.65,8.179091043220935e-07,42.0,8.0,-123.9,45.0,42.0
196,EVT_00000318,7b12f9d9ca3a0ceef1cc1e79,8231,0,8211,175,8211,"PointSourceFinite: -123.600, 42.900",SLAB,2,6.75,3.499674003687681e-07,42.0,8.0,-123.6,42.9,42.0
197,EVT_00000320,5248ada5c3ca0b18bd7b73d3,8231,0,8211,623,8211,"PointSourceFinite: -123.800, 45.200",SLAB,0,6.55,9.526269202695344e-07,42.0,8.0,-123.8,45.2,42.0
198,EVT_00000321,e1c29b5c35355e91386a8b47,3199,19,3161,0,3161,"Cascadia (segmented, 1-2-3, middle)",INTERFACE,0,8.44,5.8082600000000005e-05,5.174507,80.0,-124.82733749178772,43.32258718509599,11.008672272906797
199,EVT_00000322,dc956ae087b5cb94eb0b32d1,3199,15,3170,0,3170,"Cascadia (unsegmented, 1-2-3-4, bottom)",INTERFACE,1248,8.7,5.252100683024388e-07,5.0,155.0,,,
200,EVT_00000325,ad13e0fc61b8705dd1b39135,8231,0,8211,741,8211,"PointSourceFinite: -123.800, 45.900",SLAB,0,6.55,4.369677584203357e-07,42.0,8.0,-123.8,45.9,42.0
201,EVT_00000328,3ecc0812cfc75c96500cf484,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,406,8.4,8.56164357917674e-07,5.0,80.0,,,
202,EVT_00000330,2d49093b50740ae7e7aea025,8231,0,8211,685,8211,"PointSourceFinite: -122.700, 45.500",SLAB,6,7.15,2.8818933273869325e-07,50.0,8.0,-122.7,45.5,50.0
203,EVT_00000333,79ee9f0271e8f69da90d8879,8231,0,8211,754,8211,"PointSourceFinite: -122.500, 45.900",SLAB,4,6.95,1.6249711372171298e-07,50.0,8.0,-122.5,45.9,50.0
204,EVT_00000339,119b18d9cb410b4a6dc31a4b,8231,0,8211,742,8211,"PointSourceFinite: -123.700, 45.900",SLAB,6,7.15,2.619657193612732e-07,42.0,8.0,-123.7,45.9,42.0
205,EVT_00000340,e0d3dcf3fb306f58ef36f743,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,527,8.6,1.275510165877351e-06,5.001564638227635,80.0,,,
206,EVT_00000343,f4e4b79a71f9a1f455d4dcea,8231,0,8211,555,8211,"PointSourceFinite: -123.400, 44.800",SLAB,2,6.75,8.026053683347105e-07,42.0,8.0,-123.4,44.8,42.0
207,EVT_00000344,a2424eaa6bae356dfd59c0a1,8231,0,8211,704,8211,"PointSourceFinite: -122.500, 45.600",SLAB,6,7.15,2.009382346152847e-07,50.0,8.0,-122.5,45.6,50.0
208,EVT_00000345,02ae7af23db9ff6523edcd26,8231,0,8211,475,8211,"PointSourceFinite: -123.900, 44.400",SLAB,5,7.05,3.2249332133772125e-07,42.0,8.0,-123.9,44.4,42.0
209,EVT_00000347,64274ff6b6b78779d3c17317,8231,0,8211,259,8211,"PointSourceFinite: -123.600, 43.300",SLAB,0,6.55,1.940795193073004e-07,42.0,8.0,-123.6,43.3,42.0
210,EVT_00000351,c73e08566c28130f8ca22350,8231,0,8211,28,8211,"PointSourceFinite: -123.600, 42.200",SLAB,1,6.65,6.452098712315426e-07,42.0,8.0,-123.6,42.2,42.0
211,EVT_00000353,5194ecc7a7490b99a6276d4b,8231,0,8211,67,8211,"PointSourceFinite: -123.900, 42.400",SLAB,1,6.65,7.894124846798638e-07,42.0,8.0,-123.9,42.4,42.0
212,EVT_00000354,061019225051b3bb25b229bb,8231,0,8211,777,8211,"PointSourceFinite: -123.400, 46.100",SLAB,4,6.95,2.0905061758177362e-07,42.0,8.0,-123.4,46.1,42.0
213,EVT_00000356,8be4a234a52a6b115f6d2322,8231,0,8211,505,8211,"PointSourceFinite: -122.800, 44.500",SLAB,1,6.65,4.7616043507789684e-07,50.0,8.0,-122.8,44.5,50.0
214,EVT_00000359,b190f6b1b07856fb1aebdabe,3199,14,3112,0,3112,"Cascadia (segmented, 1, top)",INTERFACE,2,8.32,0.0001447884,5.349014,60.0,-124.80867568233194,42.02072601140531,9.26663316514785
215,EVT_00000361,e26b7c0ce5c6b6318b7dc22d,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,1020,8.4,6.66441670347842e-07,5.0,80.0,,,
216,EVT_00000362,b090b679b95139c8d889ae00,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,650,8.0,1.1864454622055416e-06,5.0,80.0,,,
217,EVT_00000363,1d1b774f0f52fbca4749935a,8231,0,8211,93,8211,"PointSourceFinite: -123.400, 42.500",SLAB,0,6.55,5.312992391057127e-07,42.0,8.0,-123.4,42.5,42.0
218,EVT_00000365,b2bb4e684b74cbc9fb7e94d4,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,1178,8.7,7.171435344381447e-07,5.0,80.0,,,
219,EVT_00000366,312165d834b9709478127945,8231,0,8211,668,8211,"PointSourceFinite: -122.700, 45.400",SLAB,1,6.65,4.969820860688481e-07,50.0,8.0,-122.7,45.4,50.0
220,EVT_00000367,7bbf8e3877cd8ea6f69e771c,8231,0,8211,632,8211,"PointSourceFinite: -122.900, 45.200",SLAB,3,6.85,5.773476111036999e-07,50.0,8.0,-122.9,45.2,50.0
221,EVT_00000372,fa7a254b295f101f87200602,8231,0,8211,607,8211,"PointSourceFinite: -123.600, 45.100",SLAB,5,7.05,6.581165242171487e-07,42.0,8.0,-123.6,45.1,42.0
222,EVT_00000373,facf18108cc83bb4a2dc59a5,8231,0,8211,106,8211,"PointSourceFinite: -124.200, 42.600",SLAB,5,7.05,5.031792543346012e-07,42.0,8.0,-124.2,42.6,42.0
223,EVT_00000374,244f2272575d1ac9ed35260e,8231,0,8211,514,8211,"PointSourceFinite: -123.800, 44.600",SLAB,3,6.85,5.539829087047124e-07,42.0,8.0,-123.8,44.6,42.0
224,EVT_00000377,882942d9e383e071c7e467d4,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,1041,8.5,6.232945289588634e-07,5.192953800881996,80.0,,,
225,EVT_00000378,940b151cdf4bf990e76badd1,8231,0,8211,193,8211,"PointSourceFinite: -123.900, 43.000",SLAB,3,6.85,3.145160998407162e-07,42.0,8.0,-123.9,43.0,42.0
226,EVT_00000382,80c1318e5035497e83393b6d,8231,0,8211,282,8211,"PointSourceFinite: -123.400, 43.400",SLAB,0,6.55,1.530435826576131e-07,42.0,8.0,-123.4,43.4,42.0
227,EVT_00000384,ffd7d18f784a01885ba7be12,8231,0,8211,198,8211,"PointSourceFinite: -123.400, 43.000",SLAB,1,6.65,2.6697103770093535e-07,42.0,8.0,-123.4,43.0,42.0
228,EVT_00000385,a610e830d8924f8b3afe3355,8231,0,8211,736,8211,"PointSourceFinite: -122.700, 45.800",SLAB,0,6.55,3.429144321050633e-07,50.0,8.0,-122.7,45.8,50.0
229,EVT_00000387,dfa20aa2de8359bf562dfdce,8231,0,8211,111,8211,"PointSourceFinite: -123.700, 42.600",SLAB,4,6.95,4.690108133652905e-07,42.0,8.0,-123.7,42.6,42.0
230,EVT_00000389,a81ae4486f57bd5f09fc3a59,8231,0,8211,2,8211,"PointSourceFinite: -124.100, 42.100",SLAB,0,6.55,9.111148005185304e-07,42.0,8.0,-124.1,42.1,42.0
231,EVT_00000390,c4c2a98e28855f433e63e058,8231,1,8212,237,8212,"PointSourceFinite: -123.700, 43.200",SLAB,2,7.45,8.488075213521665e-09,42.0,8.0,-123.7,43.2,42.0
232,EVT_00000391,e979a26f796e251bf08e2b96,8231,0,8211,746,8211,"PointSourceFinite: -123.300, 45.900",SLAB,6,7.15,2.616380348608909e-07,42.0,8.0,-123.3,45.9,42.0
233,EVT_00000392,8c820946963ee6028b0b18cf,8231,0,8211,502,8211,"PointSourceFinite: -123.100, 44.500",SLAB,3,6.85,4.93252188943564e-07,50.0,8.0,-123.1,44.5,50.0
234,EVT_00000394,22d944b05e6e4288a8995062,3199,1,3160,0,3160,"Cascadia (unsegmented, 1-2-3, bottom)",INTERFACE,427,8.4,8.56164357917674e-07,5.0,145.0,,,
235,EVT_00000395,eb05532252b24b1635f6bc28,8231,0,8211,21,8211,"PointSourceFinite: -124.300, 42.200",SLAB,4,6.95,6.347211504893415e-07,42.0,8.0,-124.3,42.2,42.0
236,EVT_00000399,1a79e5cdc1fe57d4f11b9bb7,8231,0,8211,126,8211,"PointSourceFinite: -124.300, 42.700",SLAB,1,6.65,6.387014554865738e-07,42.0,8.0,-124.3,42.7,42.0
237,EVT_00000400,638cb5c46f4aa349803af299,8231,0,8211,434,8211,"PointSourceFinite: -122.300, 44.100",SLAB,4,6.95,1.2598089129869674e-07,60.0,8.0,-122.3,44.1,60.0
238,EVT_00000401,09e11e23ea9c79cd1ec090a1,8231,0,8211,764,8211,"PointSourceFinite: -123.100, 46.000",SLAB,6,7.15,1.9367406352272058e-07,50.0,8.0,-123.1,46.0,50.0
239,EVT_00000404,c8407498b4f2acadbb349fbe,8231,0,8211,674,8211,"PointSourceFinite: -123.800, 45.500",SLAB,0,6.55,7.957463490450394e-07,42.0,8.0,-123.8,45.5,42.0
240,EVT_00000405,7b7c8099acde1cf1f623f719,8231,0,8211,647,8211,"PointSourceFinite: -123.100, 45.300",SLAB,3,6.85,6.573800475930321e-07,50.0,8.0,-123.1,45.3,50.0
241,EVT_00000406,afcf042756e5e70a59b96e5a,8231,0,8211,61,8211,"PointSourceFinite: -122.400, 42.300",SLAB,3,6.85,1.0178251172356293e-07,60.0,8.0,-122.4,42.3,60.0
242,EVT_00000408,c191ca24bc29247fdcfb4bf1,8231,0,8211,18,8211,"PointSourceFinite: -122.500, 42.100",SLAB,1,6.65,1.3205905669379253e-07,50.0,8.0,-122.5,42.1,50.0
243,EVT_00000409,eaa77b4f070744b7840995fa,8231,0,8211,757,8211,"PointSourceFinite: -123.800, 46.000",SLAB,4,6.95,2.4587967569970624e-07,42.0,8.0,-123.8,46.0,42.0
244,EVT_00000410,ae88a7117b356163b606dd86,3199,12,3162,0,3162,"Cascadia (unsegmented, 1-2-3, top)",INTERFACE,782,8.2,8.567270806109988e-07,5.389968299243611,70.0,,,
245,EVT_00000412,ede0888aafe5ecf0b1bc459b,3199,15,3170,0,3170,"Cascadia (unsegmented, 1-2-3-4, bottom)",INTERFACE,2089,8.4,3.079129236417244e-07,5.0,155.0,,,
246,EVT_00000413,e27d56078f7724e0252aebb6,3199,10,3171,0,3171,"Cascadia (unsegmented, 1-2-3-4, middle)",INTERFACE,1309,8.0,6.57010121543929e-07,5.0,105.0,,,
247,EVT_00000414,4b84989439c6244c396c1263,8231,0,8211,46,8211,"PointSourceFinite: -123.900, 42.300",SLAB,1,6.65,8.066865063880927e-07,42.0,8.0,-123.9,42.3,42.0
248,EVT_00000415,a50e0be11a885a5d16207902,8231,0,8211,144,8211,"PointSourceFinite: -122.500, 42.700",SLAB,0,6.55,1.3767449917127234e-07,50.0,8.0,-122.5,42.7,50.0
249,EVT_00000416,b0483a3261aa2ed403001d01,8231,0,8211,239,8211,"PointSourceFinite: -123.500, 43.200",SLAB,2,6.75,1.830938446872032e-07,42.0,8.0,-123.5,43.2,42.0
250,EVT_00000417,62d7efd1b0ffb7191e9e92a5,8231,0,8211,633,8211,"PointSourceFinite: -122.800, 45.200",SLAB,0,6.55,6.843220932047702e-07,50.0,8.0,-122.8,45.2,50.0
251,EVT_00000418,d5db90bda84ff0fb92d0afd2,8231,0,8211,7,8211,"PointSourceFinite: -123.600, 42.100",SLAB,2,6.75,5.735469242549906e-07,42.0,8.0,-123.6,42.1,42.0
252,EVT_00000420,afacd776711b58eac96b35aa,8231,0,8211,257,8211,"PointSourceFinite: -123.800, 43.300",SLAB,0,6.55,2.100412722526286e-07,42.0,8.0,-123.8,43.3,42.0
253,EVT_00000424,ca32dcc77e3af0d58ffb8623,8231,0,8211,187,8211,"PointSourceFinite: -122.400, 42.900",SLAB,2,6.75,9.974201879598457e-08,60.0,8.0,-122.4,42.9,60.0
254,EVT_00000428,1606ed3405185c8bb2eb18b8,8231,0,8211,348,8211,"PointSourceFinite: -122.900, 43.700",SLAB,0,6.55,1.386584502225235e-07,50.0,8.0,-122.9,43.7,50.0
255,EVT_00000429,7a6030f89629b8b69ff3f072,3199,2,3142,0,3142,"Cascadia (segmented, 4, top)",INTERFACE,0,8.34,0.000334,5.0,100.0,-125.85875103634422,47.95932868044565,12.902965767737427
256,EVT_00000430,8bf485f52cb7ece5241ab507,3199,20,3162,0,3162,"Cascadia (segmented, 1-2-3, top)",INTERFACE,0,8.37,5.8082600000000005e-05,5.174507,70.0,-124.91323414535124,43.31767218224153,9.81658118385908
257,EVT_00000431,2bd7ad912fc3436deb8a7f81,8231,0,8211,588,8211,"PointSourceFinite: -123.700, 45.000",SLAB,1,6.65,9.15936293728288e-07,42.0,8.0,-123.7,45.0,42.0
258,EVT_00000433,a86812a8e5870e8481f6ae39,8231,0,8211,411,8211,"PointSourceFinite: -122.600, 44.000",SLAB,2,6.75,1.6033561877151186e-07,50.0,8.0,-122.6,44.0,50.0
259,EVT_00000434,4d3b46955bc45198fca058c9,3199,0,3172,0,3172,"Cascadia (unsegmented, 1-2-3-4, top)",INTERFACE,2192,8.5,2.721426816580953e-07,5.0,85.0,,,
260,EVT_00000435,18201050bfc5bcad06dd3f51,3199,1,3160,0,3160,"Cascadia (unsegmented, 1-2-3, bottom)",INTERFACE,930,8.3,7.379159742457803e-07,5.0,145.0,,,
261,EVT_00000437,c83465b0b08d2fbb3cb350cd,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,598,8.0,1.1864454622055416e-06,5.2596178356685614,80.0,,,
